Id,Title,Description,LikeCount,DislikeCount,ViewCount,FavoriteCount,CommentCount,PublishedAt,Channel Id,Channel Title,Tags,Thumbnail Default,ImageText,ContainsText
CH0vzSQ45WI,"b'ALL STARS Photoshooting - Tomas Bures, Dalibor Hajek, Tomas Kaspar.'","b'ALL STARS Photoshooting - Tomas Bures, Dalibor Hajek, Tomas Kaspar.\n15.4.2012\nwww.all-stars.de\nwww.allstars-cz.com\n(Video - Ondrej Cecetka)'",54,1,10579,0,1,2012-03-20T08:27:06.000Z,UCemOOeRGcLMKiAulSBYjfew,Allstarsfitnessteam,"['dalibor hajek', 'tomas bures', 'tomas kaspar', 'allstars', 'all stars', 'photoshoot', 'ondra cecetka']",b'https://i.ytimg.com/vi/CH0vzSQ45WI/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
MLVk3StMU38,b'Pilates for Athletes : E43 : Teaser Variations on the Cadillac',b'Dane Burke shows a great exercise that helps athletes with front body awareness and abdominal strength.',56,2,10578,0,1,2011-08-08T16:51:26.000Z,UC9BaEkl0JQt4GGIBXCNSDcg,Balanced Body,"['pilates', 'balanced body', 'podcast', 'video', 'exercise', 'free', 'download', 'core', 'dane burke', 'athletes', 'teaser', 'cadillac', 'abs', 'body', 'awareness']",b'https://i.ytimg.com/vi/MLVk3StMU38/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
JXkXNhGrWWY,b'Boot Camp Games: 5 New Twists On Old School Exercises',"b'For more unique exercise twists check out: http://www.ttbootcampgames.com/\n\nHey its Bri "" the high energy guy"" Kalakay and I have some new twists for exercises we use in my boot camp games program.\n\nHere are the exercises and the twists:\n\nSpiderman Pushups....Crawling Spiderman Pushups\nReverse Planks....Crab Crawls\nSquats....Duck Walk\nJump Squats....Burpee Long Jumps\nSquat & Thrusts....Bear Crawl\n\nUse these to spice up your training sessions or to break the boredom that sometimes happens when you do these ""traditional"" exercises.\n\nKeep Rocking It\n\n-Brian\n\nP.S. If you know someone who is trying to spice up their exercises share this video with them on Facebook: http://youtu.be/JXkXNhGrWWY\n\nP.P.S. To see our newest videos before Facebook gets them: http://www.youtube.com/user/fitnessgames'",57,0,10570,0,0,2013-06-14T04:32:52.000Z,UCOIZnYupWa07WLdWTkhQKAw,Brian Kalakay,"['Boot Camp Games', 'Bootcamp Games', 'Fitness Games', 'Exercise Games']",b'https://i.ytimg.com/vi/JXkXNhGrWWY/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
IbNHdjBM9ms,b'Juliet Blasting Arms',b'Arm workout one week prior to July 2009 Nationals',11,0,10556,0,6,2009-08-11T05:00:13.000Z,UCWvNxsHslzpntxKIAira8AA,julietmusclegoddess,"['Bodybuilding', 'Figure', 'Fitness']",b'https://i.ytimg.com/vi/IbNHdjBM9ms/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
7nUgltRt4xY,b'Arnold Classic Brazil | Shawn Ray interviews the winners!',"b""Muscular Development's Shawn Ray interviews the winners from the Arnold Classic Brazil including Steve Kuclo, Bethany Cisternino, and more....""",15,10,10555,0,6,2015-02-03T01:33:02.000Z,UC9xC5ClCMLOShjp1Ms0dbRw,Muscular Development Magazine,"['Arnold Classic', 'bodybuilding', 'ifbb', 'fitness', 'Shawn Ray (Film Actor)', 'Arnold Schwarzenegger (Celebrity)', 'Steve Kuclo (Person)']",b'https://i.ytimg.com/vi/7nUgltRt4xY/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
B_qRRUBg66U,b'Getting Rid Of The Skinny Fat Look In Beginners',"b""Ask The Machine--email mlobliner@gmail.com\n\nBuy The Shirt Marc Is Wearing NOW! Machine Training Gear: http://www.tigerfitness.com/category-s/1141.htm\n\nMARC'S FREE BOOK FOR ULTIMATE FAT LOSS! www.fatlossfactorbook.com\n\nThe Whey Protein you need: http://www.MTSNutrition.com\nEthical Supplements you need: www.ethitechnutrition.com\nThe MUST READ Webzine: http://www.MachineMuscle.com\nThe Website to BUY SUPPLEMENTS FROM: http://www.TigerFitness.com\nTo Hire Marc: http://www.MachineTrainingSolutions.com\nMachine Training Gear: http://www.tigerfitness.com/category-s/1141.htm""",96,22,10552,0,34,2012-07-06T21:06:47.000Z,UCzzYnZ8GIzfB1Vr3hk2Nj9Q,Tiger Fitness,"['Marc', 'Lobliner', 'whey', 'protein', 'what is protein', 'bodybuilder', 'bodybuilders', 'pro bodybuilder', 'muscle and fitness', 'weight lifting', 'weider', 'mts', 'ethitech', 'pics bodybuilders', 'tiger fitness', 'tigerfitness', 'drop factor', 'fat loss', 'muscle building', 'build muscle', 'ask the machine', 'natural bodybuilding', 'Bodybuilding food', 'bodybuilding breakfast', 'bodybuilding diet', 'dorian yates', 'beyond failure']",b'https://i.ytimg.com/vi/B_qRRUBg66U/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
wNKPhxVbwPs,"b'IPF 2014 Classic Powerlifting 83kg Jr Silver medalist, natural bodybuilding powerlifter'","b'2014 IPF Classic powerlifting 83kg junior silver medalist, Johannesburg, SA\n265kg squat silver medal\n167.5kg bench \n287.5kg deadlift silver medal\n720kg total silver medal \n22 yr old bodybuilding powerlifter chasing aesthetics while trying to be as strong as possible. '",139,2,10545,0,23,2014-06-19T04:38:08.000Z,UC-UWQOPdjiHFXIblB-CDxSw,Randy Zhou,"['International Powerlifting Federation (Organization)', 'Bodybuilding (Sport)', 'Powerlifting (Sport)', 'Weight Training (Hobby)', 'benchpress', 'Bench', 'squat', 'deadlift', 'strengthtraining', 'fitness', 'Canadianpowerliftingunion', 'BCPA', 'Teamcanada', 'Aesthetics', 'zyzz', 'Johannesburg', 'South Africa (Country)', 'Canada (Country)', 'Vancouver (City/Town/Village)', 'Vancity', 'Allmaxnutrition', 'AthleticAlliance']",b'https://i.ytimg.com/vi/wNKPhxVbwPs/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
1UGpzAkMqdM,b'405lb Sumo pulls and competition review - TeamBG',b'Sponsors and other social media\n\nhttp://www.sbdapparel.com\n\nhttp://www.gymeez.co.nz - discount code bg10\n\nInstagram - bg_waiweight\n\nFacebook - Brett Gibbs Powerlifting',481,4,10543,0,44,2015-04-18T07:39:11.000Z,UCBIb7U7h8618kCnb3iGJRAg,Brett Gibbs,"['ipf', 'powerlifting', 'squats', 'benchpress', 'deadlift', 'Brett Gibbs', 'IPF', '83kg', 'raw powerlifting', 'world records']",b'https://i.ytimg.com/vi/1UGpzAkMqdM/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
BLxUGH5yYR4,b'Bokszak Vechtsportonline',"b""Onze bokszak 'VSO' is een lederlook en een dubbellaags bokszak met ingebouwde gel laag voor optimaal vormbehoud. kleur: zwart""",14,0,10540,0,2,2012-09-18T13:49:18.000Z,UCeF3m0WTTqXhSh9xZB3LXCw,vechtsportonlinenl,"['Vechtsportonline', 'k1', 'kickboksen', 'judo', 'karate', 'mma']",b'https://i.ytimg.com/vi/BLxUGH5yYR4/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
9oK-nWTGoMM,"b""Cathe Friedrich's STS Mesocycle 1 Disc 1""","b'Order or learn more about STS at: http://www.cathe.com/sts\r\n\r\nSTS Workout Overview\r\n STS features three mesocycles, each lasting four weeks. Each mesocycle is designed to stimulate your muscles and body in a different way.\r\nThe STS program is designed to be simple and easy to use. Every STS DVD is numbered so that you can easily identify which DVD you will need for that days workout.\r\nEach week combines exercises you have done in the previous weeks with totally fresh exercises that you havent done before. This way you always have some exercises that you are familiar and more comfortable with and new exercises that will keep your bodys muscles always guessing and challenged in new ways.\r\nYou will notice that every workout in the STS series has an information bar located at the bottom of your screen that will appear at the beginning of every break and will then disappear once the break is over. The information bar will always display how much time is left before the next exercise begins and will tell what the next exercise is as well as what equipment you will need. Other information like percentage of one rep max, reps and targeted muscle groups will also be displayed.\r\nMesocycle 1\r\nMesocycle 1 is all about muscle endurance. You will lift weights that are 6070% of your 1RM during these four weeks. Each week will feature a different workout for every muscle group. Your rep range will be around 15 reps or more for most exercises, but to total failure for many others like push ups, pull ups and band work. This cycle is divided into three muscle groupings with four workouts per grouping:\r\n#1 Chest, Shoulders and Biceps\r\n#2 Back and Triceps\r\n#3 Legs\r\nThese nonstop workouts are sure to test the endurance of even an advanced exerciser and feature training concepts like drop sets, 21s and rest periods of 3045 seconds between exercises. You will do one set for each muscle group and have only about 30 seconds of rest before moving on to the next body part.'",14,1,10530,0,1,2009-03-11T19:36:45.000Z,UC56R-nIEMtP2fqmN5wZOqbw,CatheTelevision,"['cathe', 'cathe friedrich', 'sts', 'strength training', 'fitness program', 'exercise program', 'workout dvd']",b'https://i.ytimg.com/vi/9oK-nWTGoMM/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
STLzwdm6bVY,b'Hijobdagi shtangachi/Female Muslim Weightlifter',"b""Har bir sport turining o'z qoida va talablari bor. Atletika bu atletika. Jismoniy quvvatga asoslangan soha. Millat, din va jins tanlamaydi. Gulsum Abdulla (Kulsum Abdullah) mana shu faktga yaqqol misol.\r\n\r\nRamazon oyida u ham ro'zada. Lekin yaqinlashayotgan musobaqalarga tayyorlanmoqda.\r\n\r\nPokistonlik muhojir farzandi, kompyuter texnologiyalari bo'yicha yetakchi mutaxassis Gulsum Abdulla uzoq yillardan beri shtanga ko'taradi. Shuningdek, qora belbog'li taekvandochi.\r\n\r\nAmmo yaqingacha uning uchun katta sportga darvoza yopiq edi. Chunki, Gulsum hijobda yuradi.""",35,1,10521,0,1,2011-08-30T23:51:25.000Z,UCnHwaAgT9ePuM07yo6QRgLQ,@AmerikaOvozi,"['sport', 'athletics', 'weightlifting', 'atletika', 'sportchi', 'vazn', 'shtanga', 'shtangist', 'musobaqa', 'competition', 'federation', 'IWF', 'muslim', 'muslima', 'islom', ""Og'ir Atletika"", 'islam', 'din', 'musulmon', 'kulsum abdullah', 'abdulla', 'gulsum', 'tv', 'radio', 'uzbek', ""o'zbek"", 'training', 'press', 'bench', 'powerlifting', 'match', 'championship', 'backyard', 'quran', 'strength', 'fitness', 'exercise', 'workout']",b'https://i.ytimg.com/vi/STLzwdm6bVY/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
vRRc0vjVtxs,b'The Monotony That Builds Champions in Olympic Weightlifting',"b'see more at http://californiastrength.com This is a compilation of every lift Jared Enderton, Jon North, Spencer Mormon, and Rob Blackwell did for their afternoon practice this Thursday. A 90% ""light"" day before Friday with the big lifts. Olympic weightlifting is often monotonous, but it is in these workouts that champions day in and day out are built.'",45,0,10520,0,15,2011-01-28T04:46:27.000Z,UCle6owuWL1uKHtS6u6usmoA,CaliforniaStrength,"['Olympic weightlifting', 'jon north', 'spencer moorman', 'jarod enderton', 'champions', 'Weightlifting', 'California Strength']",b'https://i.ytimg.com/vi/vRRc0vjVtxs/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
E1GqoAQrCcc,b'TRX Suspension Training Seminar Orlando 2008',b'The TRX\xc2\xae Suspension Trainer\xe2\x84\xa2 is the original bodyweight-based portable training system for athletes who want to improve their physical performance.',5,1,10518,0,1,2008-11-17T15:04:47.000Z,UChUDdzyLet9geICCra8xKkg,MilitaryCoreBodyFit,"['CrossFit', 'woman', 'military', 'SEAL', 'fitness', 'workout', 'abs', 'abdominal', 'kettlebell', 'olympic', 'lifting', 'rowing', 'concept', 'II', 'rower']",b'https://i.ytimg.com/vi/E1GqoAQrCcc/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
KCJody0Vh0I,b'Espalda y triceps con Paco Bautista. CPTV. Programa 208',b'Entrena la espalda y los triceps con Paco Bautista.\n\nhttp://www.youtube.com/user/CUERPOSPERFECTOSTV?sub_confirmation=1\nS\xc3\xadguenos en: \nhttps://www.physicsports.com\nhttps://twitter.com/cuerposperfecTV\nhttps://www.facebook.com/CuerposPerfectosTV',179,3,10516,0,25,2014-06-26T23:15:00.000Z,UCd9hw3iDTk0o9Vs7qp1mHLA,Cuerpos Perfectos TV,"['Culturismo', 'Deporte', 'Musculo', 'Bodybuilding', 'Fitness', 'Training', 'Model', 'TV', 'Sexy', 'Movie', 'Fight', 'Lucha', 'Boxeo', 'Dietetica', 'Nutrition', 'Nutricion', 'Sports', 'Bikini', 'KO', 'Arnold', 'Risa', 'Divertido', 'Bromas', 'Reality']",b'https://i.ytimg.com/vi/KCJody0Vh0I/default.jpg',"{u'regions': [{u'boundingBox': u'84,26,10,9', u'lines': [{u'boundingBox': u'84,26,10,9', u'words': [{u'boundingBox': u'84,26,10,9', u'text': u'11'}]}]}], u'textAngle': 2.3999999999999653, u'orientation': u'Up', u'language': u'en'}",True
AMkrCSKlr8s,"b""Intermittent Fasting and Cutting Pro's and Con's | Nutrition and Diet Topic""","b""So it's been a while since I last did an Intermittent Fasting / Lean Gains video. Since I have finished my cutting whilst doing Intermittent Fasting a month ago I figured now would be a good time to look back and break down the pro's and con's I have experienced.\n\nStraight into it then...\n\nPro's:\n\n- Increased Satiety. Having such a large amount of calories in such a small time frame leaves you feeling fuller and more satisfied, reducing hunger pains and cravings.\n- More Muscle Retention. I found that I kept more lean mass whilst doing Intermittent Fasting than compared to a conventional diet and especially more so than when I did the Ketogenic Diet. \n- More Strength Retention. Directly proportionate to the increased muscle retention, I found that I managed to keep around 90% of my strength throughout the cut. \n- More Definition whilst Fasted. I found that the difference in my body composition when fasted vs non fasted was really noticeable. I had much more definition during the fasting periods.\n- Smooth Energy Levels. During the fasted windows I had constant, smooth energy. \n\nCon's:\n\n- Bloating. Having the large meals during the eating phase I often found myself becoming very bloated and uncomfortable at times.\n- Energy Crash after Eating. Some times I found that after a particularly large meal I would find myself very tired and lethargic almost immediately. \n- Loss of definition during Feeding Window. \n- Sociable Eating Restrictions. If you are trying to stick to your windows you may find that social events do not tie in with when you can and can't eat / drink calories. This can be overcome by making Intermittent Fasting fit around your life, not you around it.\n\nVerdict:\n\nAll in all, I preferred doing Intermittent Fasting as a method of cutting than following a conventional 4-6 meals a day. I will definitely be using it again next year when I cut and currently I am using it for my bulk which I will do a video on in a few weeks.\n\nThanks for watching!\n\nSubscribe!\nhttp://www.youtube.com/subscription_center?add_user=lllDBOlll\n\nWebsite:\nhttp://www.homephysique.com\n\nFacebook: \nhttp://facebook.com/homephysiqueuk\n\nTwitter: \nhttp://twitter.com/#!/homephysique\n\nIntro Theme:\nhttp://www.looperman.com/loops/detail/55614\n\nContact: danny@homephysique.com\n\n\n------- ABOUT HOME PHYSIQUE -------\n\nHome Physique is an ongoing project started by me to show my transformation from a chubby couch potato into a competing Natural Amatuer Bodybuilder.\n\nThis Bodybuilding / Fitness channel is dedicated to motivating and inspiring others to achieve their goals and offers free advice, tips and information on exercises, routines and nutrition guides along with supplement and equipment reviews.\n\nFeel free to comment, like or share; I love hearing other peoples thoughts and opinions of what I am doing and how I can improve.\n\nDan\n\n\nThis video forms part of my website, please feel free to take a look for more information:\n\nhttp://www.homephysique.com""",104,2,10509,0,48,2012-11-01T20:53:53.000Z,UCzPKPLSRzysyXwVidkkZDSQ,Dan HomePhysique,"['Intermittent', 'Fasting', 'and', 'Cutting', ""Pro's"", ""Con's"", 'Nutrition', 'Diet', 'Topic', 'Lean', 'Gains', 'Benefits', 'Bodybuilding', 'Natural Bodybuilding', 'Natural Bodybuilder', 'Body Transformation', 'Home Physique']",b'https://i.ytimg.com/vi/AMkrCSKlr8s/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
QmOYg7NRWf4,b'I Need To Gain Weight: 3 Crazy Tricks That Worked For Me',"b'Skinny guys, see how to gain weight fast:\nhttp://www.WeightGainMethod.com/view/yt3y\n\nIn this video, Fitness model Troy Adashun reveals 3 secrets that he has used to go from a naturally skinny 130-pound high school kid to a ripped 190-pound fitness model.\n\nSo many skinny guys have come up to Troy over the years and said, ""I need to gain weight."" They also ask, ""How many calories do I need to gain weight?"" and ""How can I gain weight fast?"" These questions are always on the minds of every naturally skinny guy.\n\nTroy has been through the struggles of gaining weight and has come up with a huge list of outside-the-box tricks that have helped him get a rapid body transformation.\n\nLet\'s dive right into the 3 crazy tricks that will help you guys gain weight fast.\n\n0:35 - I Need To Gain Weight - Trick 1: Spike your Insulin Post Workout\n\nTroy discusses the importance of the post-workout insulin spike. If you need to gain weight fast, you have to understand the importance of spiking your anabolic hormones at the proper times. Watch the video closely as Troy reveals how to spike your insulin post workout for rapid lean muscle gains. If you want to gain weight, you need to always replenish your muscle glycogen and spike your insulin post workout.\n\n1:33 - I Need To Gain Weight - Trick 2: Incorporate Delicious Nut Butters\n\nHow many calories do I need to gain weight? Well, if you are a naturally skinny guy watching this, chances are that you need to consume more! The easiest way to incorporate more calories into your diet is more healthy fats since fat is 9 calories per gram. One of the best ways to gain weight fast is delicious and creamy peanut butter or almond butter. Just 2 tablespoons of this stuff has about 200 calories, making it really easy for you to consume your calorie surplus. \n\n2:17 - I Need To Gain Weight - Trick 3: High Calorie Breakfast\n\nTroy says that he regularly consumes 1,000 calorie breakfasts when he wants to gain weight. Breakfast is a really important time of the day for a naturally skinny guy to consume a calorie surplus and get in a nice array of protein, complex carbohydrates, and healthy fats. \n\nWatch the video as Troy breaks down everything that goes into his 1,000 calorie breakfasts. This is one delicious way to gain weight fast!\n\nThese are 3 easy tricks for gaining weight fast. If you\'re telling yourself every day that ""I need to gain weight,"" make sure to always change it up and throw some incredible ""weight gain tricks"" into your daily regimen. \n\nRead the full article on Weight Gain Network: http://www.weightgainnetwork.com/how-to-gain-weight-fast/i-need-to-gain-weight-3-crazy-tricks-that-worked-for-me.php\n\nFIND US ONLINE:\n\nWeb:\nhttp://www.WeightGainNetwork.com\n\nFacebook:\nhttps://www.facebook.com/WeightGainNetwork\n\nTwitter:\nhttp://www.twitter.com/WeightGainNet\n\nGoogle+:\nhttps://plus.google.com/+WeightGainNetwork\n\nInstagram:\nhttp://instagram.com/MuscleTactics'",137,10,10509,0,11,2014-07-17T07:33:17.000Z,UCcw1S3PHhSvWAEgpzoxkO3Q,Weight Gain Network,"['i need to gain weight', 'how many calories do i need to gain weight', 'i need to gain weight fast', 'i want to gain weight', 'how can i gain weight fast', 'how do i gain weight', 'how to gain weight fast', 'how to gain weight', 'troy adashun', 'weight gain network', 'weightgainnetwork']",b'https://i.ytimg.com/vi/QmOYg7NRWf4/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
4KFFJxRIiTU,b'Mr. Klang Parade 2009',"b'For story and more pictures, please visit http://runwitme.blogspot.com'",5,0,10506,0,6,2009-05-18T02:43:44.000Z,UCdVCHmlKHn7JCU0tEzGDKhA,rwmvideovault,"['bodybuilding', 'muscleman', 'muscle', 'bina badan', 'lelaki melayu', 'malay man', 'otot']",b'https://i.ytimg.com/vi/4KFFJxRIiTU/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
